2021-04-19 13:05:00,6
2021-04-19 13:10:00,3
2021-04-19 13:15:00,3
2021-04-19 13:20:00,6
2021-04-19 13:25:00,19
2021-04-19 13:40:00,1
2021-04-19 13:45:00,9
2021-04-19 13:45:00,1
2021-04-19 13:50:00,11
2021-04-19 14:00:00,2
2021-04-19 14:05:00,7
2021-04-19 14:10:00,2
2021-04-19 14:15:00,6
2021-04-19 14:20:00,4
2021-04-19 14:30:00,5
2021-04-19 14:35:00,2
2021-04-19 14:40:00,2
2021-04-19 14:45:00,1
2021-04-19 14:50:00,1
2021-04-19 14:55:00,6
2021-04-19 15:00:00,7
2021-04-19 15:05:00,1
2021-04-19 15:20:00,6
2021-04-19 15:25:00,5
2021-04-19 15:35:00,12
2021-04-19 15:40:00,1
2021-04-19 15:45:00,1
2021-04-19 15:50:00,1
2021-04-19 15:55:00,1
2021-04-19 16:10:00,3
2021-04-19 16:15:00,2
2021-04-19 16:20:00,2
2021-04-19 16:25:00,3
2021-04-19 16:40:00,5
2021-04-19 16:55:00,11
2021-04-19 17:00:00,3
2021-04-19 17:10:00,1
2021-04-19 17:20:00,1
2021-04-19 17:25:00,2
2021-04-19 17:30:00,2
2021-04-19 17:35:00,4
2021-04-19 17:40:00,4
2021-04-19 17:45:00,6
2021-04-19 17:55:00,6
2021-04-19 18:00:00,2
2021-04-19 18:05:00,1
2021-04-19 18:10:00,2
2021-04-19 18:15:00,2
2021-04-19 18:25:00,2
2021-04-19 18:30:00,1
2021-04-19 18:35:00,1
2021-04-19 18:40:00,1
2021-04-19 18:45:00,2
2021-04-19 18:50:00,1
2021-04-19 18:55:00,9
2021-04-19 19:00:00,13
2021-04-19 19:05:00,1
2021-04-19 19:10:00,3
2021-04-19 19:25:00,1
2021-04-19 19:45:00,4
2021-04-19 19:50:00,1
2021-04-19 19:55:00,1
2021-04-19 20:00:00,3
2021-04-19 20:05:00,1
2021-04-19 20:15:00,2
2021-04-19 20:25:00,2
2021-04-19 20:40:00,1
2021-04-19 20:50:00,3
2021-04-19 20:55:00,1
2021-04-19 22:05:00,1
2021-04-19 22:35:00,1
2021-04-19 23:00:00,2
2021-04-20 06:25:00,1
2021-04-20 06:35:00,1
2021-04-20 07:05:00,1
2021-04-20 07:25:00,2
2021-04-20 07:40:00,2
2021-04-20 07:45:00,2
2021-04-20 07:50:00,5
2021-04-20 07:55:00,4
2021-04-20 08:00:00,1
2021-04-20 08:05:00,1
2021-04-20 08:10:00,4
2021-04-20 08:15:00,4
2021-04-20 08:25:00,3
2021-04-20 08:30:00,1
2021-04-20 08:35:00,1
2021-04-20 08:40:00,2
2021-04-20 08:45:00,6
2021-04-20 08:50:00,5
2021-04-20 08:55:00,3
2021-04-20 09:00:00,5
2021-04-20 09:05:00,2
2021-04-20 09:10:00,1
2021-04-20 09:20:00,5
2021-04-20 09:25:00,2
2021-04-20 09:30:00,2
2021-04-20 09:35:00,3
2021-04-20 09:40:00,3
2021-04-20 09:45:00,2
2021-04-20 09:45:00,1
2021-04-20 09:50:00,2
2021-04-20 09:55:00,8
2021-04-20 10:00:00,6
2021-04-20 10:05:00,2
2021-04-20 10:10:00,5
2021-04-20 10:15:00,61
2021-04-20 10:20:00,16
