2021-04-19 14:40:00,2
2021-04-19 15:25:00,6
2021-04-19 15:35:00,6
2021-04-19 15:35:00,4
2021-04-19 16:50:00,6
2021-04-19 16:55:00,30
2021-04-19 17:35:00,2
2021-04-19 18:00:00,1
2021-04-19 18:05:00,1
2021-04-19 18:15:00,2
2021-04-19 18:25:00,2
2021-04-19 18:35:00,1
2021-04-19 18:40:00,1
2021-04-19 18:50:00,1
2021-04-19 18:50:00,1
2021-04-19 18:55:00,7
2021-04-19 19:00:00,7
2021-04-19 19:45:00,3
2021-04-19 19:55:00,1
2021-04-19 20:15:00,2
2021-04-19 20:25:00,1
2021-04-19 20:45:00,3
2021-04-19 20:50:00,3
2021-04-19 20:55:00,1
2021-04-19 21:00:00,2
2021-04-19 22:45:00,1
2021-04-20 02:15:00,2
2021-04-20 03:45:00,1
2021-04-20 03:50:00,1
2021-04-20 06:00:00,1
2021-04-20 07:25:00,1
2021-04-20 07:45:00,1
2021-04-20 07:50:00,4
2021-04-20 08:10:00,5
2021-04-20 08:15:00,6
2021-04-20 08:20:00,1
2021-04-20 08:50:00,1
2021-04-20 08:55:00,3
2021-04-20 09:10:00,2
2021-04-20 09:25:00,3
2021-04-20 09:35:00,1
2021-04-20 10:00:00,1
2021-04-20 10:10:00,3
2021-04-20 10:15:00,8
2021-04-20 10:20:00,2
2021-04-20 10:35:00,2
2021-04-20 11:00:00,4
2021-04-20 12:00:00,8
2021-04-20 12:05:00,1
2021-04-20 12:15:00,5
2021-04-20 12:20:00,1
2021-04-20 12:30:00,10
2021-04-20 12:35:00,1
2021-04-20 12:50:00,4
2021-04-20 13:00:00,2
2021-04-20 13:10:00,2
2021-04-20 13:20:00,1
2021-04-20 13:25:00,1
2021-04-20 13:30:00,1
2021-04-20 13:35:00,1
2021-04-20 13:50:00,9
2021-04-20 13:55:00,6
2021-04-20 14:00:00,1
2021-04-20 14:15:00,1
2021-04-20 14:20:00,1
2021-04-20 14:35:00,1
2021-04-20 14:40:00,9
2021-04-20 14:45:00,1
2021-04-20 14:50:00,1
2021-04-20 15:00:00,1
2021-04-20 15:15:00,1
2021-04-20 15:20:00,1
2021-04-20 15:25:00,14
2021-04-20 15:30:00,10
2021-04-20 15:35:00,1
2021-04-20 15:40:00,1
2021-04-20 15:45:00,2
2021-04-20 15:55:00,2
2021-04-20 16:10:00,2
2021-04-20 16:15:00,11
2021-04-20 16:20:00,3
2021-04-20 17:45:00,1
2021-04-20 17:50:00,1
2021-04-20 17:55:00,2
2021-04-20 18:00:00,4
2021-04-20 18:05:00,2
2021-04-20 19:05:00,1
2021-04-20 19:20:00,3
2021-04-20 19:25:00,5
2021-04-20 22:20:00,1
2021-04-20 23:00:00,1
2021-04-20 23:05:00,1
2021-04-21 03:40:00,1
2021-04-21 07:50:00,1
2021-04-21 08:30:00,5
2021-04-21 08:55:00,1
2021-04-21 09:05:00,3
2021-04-21 10:20:00,10
2021-04-21 10:25:00,4
2021-04-21 10:30:00,2
2021-04-21 10:45:00,1
2021-04-21 11:15:00,2
2021-04-21 11:25:00,1
2021-04-21 11:50:00,1
2021-04-21 12:20:00,1
2021-04-21 12:30:00,3
2021-04-21 12:40:00,3
2021-04-21 12:45:00,1
2021-04-21 12:55:00,24
2021-04-21 13:15:00,5
2021-04-21 13:25:00,3
2021-04-21 13:40:00,1
2021-04-21 13:45:00,1
2021-04-21 13:50:00,7
2021-04-21 13:55:00,1
2021-04-21 14:00:00,1
